episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD,state HOLD - JOYSTICK,state HOLD - NO JOYSTICK,state HOLD - BC,state HOLD - BENCHMARK
100,2016,40808.221938069124,40,23,5,90,19984.000000000004,3.5813492063492065,0,0,2.6984126984126986,0.8730158730158729,1.398809523809524,0,0,0,0,91.4484126984127
101,1525,32972.41295033588,40,19,1,98,26869.999999999996,7.912568306010929,0,0,2.156648451730419,2.1129326047358834,3.1912568306010933,0,0,0,0,84.62659380692166
102,1879,36317.660259701086,40,23,5,90,22388.0,4.789781798829164,0,0,3.778605641298563,0.40447046301224054,0.5321979776476848,0,0,0,0,90.49494411921235
103,1350,13679.516153510283,40,22,8,84,16054.000000000002,16.22222222222222,0.2962962962962963,0,2.9259259259259256,0.6049382716049383,1.2716049382716048,0,0,0,0,78.679012345679
104,1580,35527.48085390837,40,21,1,98,21966.0,13.634719710669078,0.018083182640144666,0,3.8607594936708862,0.6781193490054249,1.4918625678119348,0,0,0,0,80.31645569620252
105,1112,14085.8883298172,40,20,4,92,17452.000000000004,14.613309352517986,0.011241007194244606,0,5.283273381294965,1.8997302158273381,3.7320143884892083,0,0,0,0,74.46043165467627
106,1361,9138.250798859091,40,26,9,82,6997.999999999998,14.144011756061719,0.5878030859662012,0,8.265980896399707,0.440852314474651,2.461425422483468,0,0,0,0,74.09992652461426
107,1266,16893.45546684912,40,21,4,92,19687.999999999996,10.22342586323629,0.5867749943579328,0,2.7646129541864144,2.279395170390431,3.148273527420447,0,0,0,0,80.9975174904085
108,1625,33509.20357305357,40,26,2,96,7490.000000000002,19.26153846153846,21.138461538461538,0,8.861538461538462,1.2,2.4923076923076923,0,0,0,0,47.04615384615385
109,1510,26525.428542446312,40,21,4,92,24042.0,10.359508041627247,0.15137180700094607,0,3.377483443708609,0.3973509933774835,0.9460737937559129,0,0,0,0,84.7682119205298
110,2377,43953.12226710966,40,26,10,80,5258.0,4.354228018510728,43.37400084139672,0,4.816996213714766,1.3251998317206561,1.8090029448885148,0,0,0,0,44.32057214976862
111,1385,16033.831348190699,40,26,8,84,4257.0206834032415,20.361010830324908,20.974729241877256,0,10.108303249097471,0.9386281588447654,2.9241877256317688,0,0,0,0,44.69314079422382
112,1498,24316.773555805757,40,25,4,92,11676.0,6.7200712060525145,1.6911437472185136,0,4.227859368046284,1.3796172674677347,2.047174009790832,0,0,0,0,83.93413440142412
113,1458,20006.387410465835,40,22,7,86,16984.82884438747,19.38728852309099,0.1600365797896662,0,4.378143575674439,1.7146776406035664,3.3150434385002288,0,0,0,0,71.04481024234111
114,1193,19476.35322015977,40,20,3,94,18752.591198855538,9.335708298407376,0,0,2.650880134115675,1.6031014249790443,3.0595138306789607,0,0,0,0,83.35079631181894
115,1825,21114.412478813505,40,23,12,76,18098.000000000004,3.210958904109589,0,0,1.4465753424657535,0.8328767123287671,0.28493150684931506,0,0,0,0,94.22465753424657
116,1362,20270.3686754239,40,21,4,92,18758.0,10.92930564296203,0,0,3.7235158380532827,1.6257604363331237,3.2095657646318436,0,0,0,0,80.51185231801972
117,1769,38385.01318236958,40,23,3,94,17386.0,5.0423968343697005,0,0,2.747314867156586,1.7184850197851893,1.8315432447710571,0,0,0,0,88.66026003391747
118,1623,28737.427343173094,40,23,4,92,16080.0,6.555760936537277,0,0,3.4134319162045594,0.9242144177449169,1.3801601971657425,0,0,0,0,87.7264325323475
119,1615,31513.130890364664,40,18,4,92,31894.734812782805,5.678018575851394,0,0,2.191950464396285,1.1207430340557276,1.4860681114551082,0,0,0,0,89.52321981424149
120,1271,20991.132010086407,40,23,2,96,12272.000000000002,15.263571990558614,1.2903225806451613,0,5.806451612903227,2.155782848151062,3.367427222659323,0,0,0,0,72.1164437450826
121,1517,27861.246125462163,40,23,3,94,18008.0,7.211601845748188,0.05273566249176005,0,3.7837837837837833,0.909690177982861,1.9512195121951217,0,0,0,0,86.09096901779829
122,1804,21249.57605055621,40,26,11,78,4218.0,12.721729490022172,41.54656319290466,0,9.506651884700666,0,0.5543237250554324,0,0,0,0,35.670731707317074
