episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD,state HOLD - JOYSTICK,state HOLD - NO JOYSTICK,state HOLD - BC,state HOLD - BENCHMARK
145,1122,15370.086622399796,28,20,0,100,45566.0,2.263814616755793,0,0,0.10695187165775402,3.2085561497326207,4.670231729055258,0,0,0,0,89.75044563279857
146,1298,19337.310158176653,28,23,0,100,44958.0,0.8701169219613885,0,0,0.08157346143388017,3.439680957128614,3.489531405782652,0,0,0,0,92.11909725369345
147,1246,18649.81949034654,28,12,0,100,70514.0,2.41343728502637,0,0,0.24077046548956657,2.4793625315294663,3.4883054345333635,0,0,0,0,91.37812428342124
148,1466,21409.64056291091,28,18,1,97,63170.0,2.458762247302493,0,0,0.2945553764107651,2.0680888006945306,2.914547935011782,0,0,0,0,92.26404564058043
149,1074,14744.070729799645,28,17,0,100,50061.99999999999,1.680025908833293,0,0,0.09715812484819043,2.829730386203547,4.687879523925187,0,0,0,0,90.70520605618978
150,976,12995.862747738749,28,13,0,100,50817.082600962094,2.7360352155434127,0,0,0.35291438979963574,3.4039162112932604,4.128718882817243,0,0,0,0,89.37841530054645
151,1307,19986.582934275095,28,17,0,100,61368.0,1.1776055354113304,0,0,0.1363893416719337,2.258740560859586,4.121619373939656,0,0,0,0,92.30564518811748
152,1236,18239.559745131915,28,19,0,100,52622.0,1.0363692402527354,0,0,0.26583448913546004,3.394205578671598,4.095392202188319,0,0,0,0,91.20819848975187
153,1315,20048.544772239507,28,16,0,100,62114.0,3.0133079847908744,0,0,0.39923954372623577,1.5937896070975919,2.23700887198986,0,0,0,0,92.75665399239544
154,1260,18303.06227153947,28,23,0,100,41990.0,3.0578898225957047,0,0,0.130718954248366,1.984126984126984,2.852474323062558,0,0,0,0,91.97478991596638
155,1004,13045.418302760916,28,18,0,100,43379.77284119056,3.354762767113365,0,0,0.4119884099963781,1.7792466497645778,2.114270191959435,0,0,0,0,92.33973198116624
156,1569,26077.201579864104,28,17,0,100,70912.77136550397,1.8677085931221769,0,0,0.4877102557707762,1.6127691412419984,2.1171058830049603,0,0,0,0,93.91470612686008
157,1704,28761.25671326868,28,21,0,100,63800.0,1.155176674079565,0,0,0.1420805534964171,1.4702248579194463,1.362120088954781,0,0,0,0,95.8703978255498
158,1236,18415.56935133853,28,17,0,100,57012.0,2.1176305051357813,0,0,0.08090614886731388,3.999577880962431,2.95483326298016,0,0,0,0,90.84705220205433
159,1196,17601.24933552608,28,13,0,100,62130.0,1.62578966926793,0,0,0.08980552458813332,3.7997027127461913,5.180849746067137,0,0,0,0,89.30385234733063
