episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD,state HOLD - JOYSTICK,state HOLD - NO JOYSTICK,state HOLD - BC,state HOLD - BENCHMARK
112,1159,16959.10426720399,28,19,0,100,14960.609740381593,1.068244381445417,0,0,0.08628127696289906,2.7075886437404995,3.8374625087308436,0,0,0,92.30042318912037,0
113,1108,15319.348696789046,28,17,0,100,16830.379706088195,2.6487207659708054,0,0,0.30999843038769415,3.1509967038141578,5.509339193219274,0,0,0,88.38094490660805,0
114,1191,17506.325409221856,28,13,0,100,19522.558605170856,2.0431010355443604,0,0,0.13993842709207943,2.1674907485150987,4.3256522685573895,0,0,0,91.32381752029109,0
115,1324,18533.166514154538,28,20,0,100,16315.730833845424,1.574773413897281,0,0,0.15105740181268879,3.2288519637462225,5.815709969788519,0,0,0,89.2296072507553,0
116,1116,14891.929503605152,28,21,0,100,14495.118972553917,2.2118468213544613,0,0,0.08960573476702512,3.1314846255423507,5.5461233729485,0,0,0,89.02093944538767,0
117,1207,17257.329069768693,28,21,0,100,14411.82121530535,2.332882745388741,0.12645532638555793,0,0.1438974403697728,3.1352199886626257,5.106178868878907,0,0,0,89.15536563031439,0
118,1211,17037.36840836877,28,16,0,100,18636.15988074544,2.604596751995596,0,0,0.20988164051747857,2.807597027250206,4.892650701899257,0,0,0,89.48527387833744,0
119,1136,16069.506769100735,28,16,0,100,16495.46729321379,3.0846537558685445,0.09903169014084506,0,0.08802816901408451,2.9196009389671356,5.285357981220657,0,0,0,88.52332746478874,0
120,1105,15756.667288249275,28,16,0,100,17693.24528458822,5.441176470588234,0,0,0.5844645550527902,2.767722473604826,4.935897435897434,0,0,0,86.27073906485671,0
121,1248,18713.58179087111,28,16,0,100,17354.9051377548,2.3637820512820515,0,0,0.18696581196581188,1.8596420940170941,3.819444444444445,0,0,0,91.77016559829057,0
122,1137,15449.176825923825,28,14,0,100,19940.101917454664,4.106623367837088,0,0,0.135308842432853,2.8414856910899124,4.099857925715446,0,0,0,88.81672417292471,0
123,1247,18557.74537815433,28,14,0,100,19331.524302663373,2.27623218802048,1.86601690210351,0,0.08944543828264755,2.118931589661341,3.8153105915736223,0,0,0,89.8340632903584,0
124,1147,16621.8867415785,28,16,0,100,19692.72955167134,4.58442313281023,2.244986922406277,0,0.3850624818366754,3.342051729148503,6.749491426910781,0,0,0,82.69398430688753,0
125,1158,17042.211168990474,28,19,0,100,15960.794013759232,1.817583682868657,1.5585163253557035,0,0.08635578583765108,2.9278723579241714,3.906571264084217,0,0,0,89.70310058392961,0
126,1147,16347.135000284821,28,11,0,100,21300.437545039058,3.7188467666776903,1.3468418362745394,0,0.30063433845413823,2.3058653759432404,4.710940083576346,0,0,0,87.61687159907405,0
127,1162,16018.834201182553,28,22,0,100,16150.743601233758,3.227194492254733,0,0,0.4302925989672979,2.5435073627844713,4.74756167527252,0,0,0,89.05144387072099,0
128,1077,14950.017503596931,28,13,0,100,20377.189521508117,4.40180198768871,0,0,0.4195467519515802,2.8989992778293616,4.250490044361911,0,0,0,88.02916193816844,0
129,1152,16417.122138248702,28,18,0,100,16461.336757793026,1.7755681818181817,0.06313131313131314,0,0.08680555555555557,2.552872474747474,5.283301767676766,0,0,0,90.23832070707071,0
130,1166,16464.837548078438,28,21,0,100,14379.494301588376,2.256928771327977,0,0,0.17604044416358222,3.407962444705245,3.7510156179470973,0,0,0,90.40805272185611,0
