episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD,state HOLD - JOYSTICK,state HOLD - NO JOYSTICK,state HOLD - BC,simulation,formation,ratio friend:enemy
112,1012,20091.63099489323,40,28,0,98,15691.896222137784,12.475296442687748,0.0,0,1.0622529644268774,1.5563241106719368,4.0019762845849804,0,0,0,80.90415019762847,behavior_clone_32768,False,1:1
113,872,15778.846592213104,40,24,0,100,14301.314407428994,4.29329128440367,0.0,0,0.7884174311926605,3.246846330275229,6.687213302752292,0,0,0,84.98423165137613,behavior_clone_32768,False,1:1
114,1144,24285.06214332416,40,27,0,100,15097.14437256619,4.249596557288864,0.0,0,0.6791285637439485,3.5301237224314144,7.504034427111351,0,0,0,84.03711672942443,behavior_clone_32768,False,1:1
115,921,18084.970775337824,40,15,0,100,21937.025499251526,7.170466883821933,0.0,0,0.4473398479913138,1.950054288816504,4.946796959826277,0,0,0,85.48534201954395,behavior_clone_32768,False,1:1
116,1137,24122.14420660763,40,25,0,100,13707.188271091782,4.303723248314277,0.0,0,0.7563764291996481,2.5036646144825565,6.086191732629728,0,0,0,86.35004397537381,behavior_clone_32768,False,1:1
117,1034,21134.95148366168,40,22,0,100,18491.680904271932,6.845046206748334,0.0,0,0.5319148936170214,3.0894046851493653,5.507199656135827,0,0,0,84.02643455834946,behavior_clone_32768,False,1:1
118,1047,19722.73560161782,40,33,1,98,9168.002671288792,6.658480010915541,0.0,0,2.237685905307682,2.551507709100832,4.6254604993860005,0,0,0,83.92686587528995,behavior_clone_32768,False,1:1
119,1191,26799.83195835866,40,20,0,100,19499.429340755585,5.642317380352644,0.0,0,0.6633081444164568,2.6532325776658268,5.251889168765742,0,0,0,85.78925272879933,behavior_clone_32768,False,1:1
120,1045,21861.333618984787,40,21,0,98,18342.38077623607,5.555275749181567,0.0,0,0.3223369428355578,2.6139511458071016,5.122135482246286,0,0,0,86.3863006799295,behavior_clone_32768,False,1:1
121,1064,21787.6243900926,40,20,0,100,19227.230916052406,5.136278195488722,0.0,0,0.1973684210526315,2.969924812030075,5.5968045112781954,0,0,0,86.09962406015039,behavior_clone_32768,False,1:1
